,Age,Gender,Quantity,Price,Discount,Product Rating,high_return_risk,payment_mode,Category_Dresses,Category_Ethnic Wear,Category_Formal Wear,Category_Jackets,Category_Jeans,Category_Shirts,Category_Shorts,Category_Skirts,Category_Sleepwear,Category_Suits,Category_Sweaters,Category_T-shirts,Category_Trousers,Category_Undergarments,State_Arunachal Pradesh,State_Assam,State_Bihar,State_Chhattisgarh,State_Goa,State_Gujarat,State_Haryana,State_Himachal Pradesh,State_Jharkhand,State_Karnataka,State_Kerala,State_Madhya Pradesh,State_Maharashtra,State_Manipur,State_Meghalaya,State_Mizoram,State_Nagaland,State_Odisha,State_Punjab,State_Rajasthan,State_Sikkim,State_Tamil Nadu,State_Telangana,State_Tripura,State_Uttar Pradesh,State_Uttarakhand,State_West Bengal,Brand_H&M,Brand_Levie's,Brand_Nike,Brand_Pantaloons,Brand_Puma,Brand_Raymond,Brand_Zudio,Total_Amount,Effective_Price
89,56,0,0.0203119683751894,1.1999415388377468,0.6871596492860741,3.0,No,Online Payment,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.024373174588948415,1.1916960247678314
90,45,0,0.5153497316553309,-1.3195594273154565,-1.4218918896765689,3.5,No,Online Payment,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,-0.6800345967702827,-1.3383221357919175
91,18,1,-1.4648013214652351,-1.4929195855370072,0.6871596492860741,4.5,No,Online Payment,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2.1868305817359395,-1.482660844548908
92,50,1,-0.9697635581850936,1.2924002898892406,-0.7188747100223545,2.5,No,Online Payment,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-1.2533227037224364,1.30169102872551
94,57,1,-0.9697635581850936,-0.14071035140891186,1.3901768289402885,2.5,Yes,Online Payment,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.13645577105578127,-0.1387542287077047
95,66,1,-1.4648013214652351,1.3733016970592975,-1.4218918896765689,3.0,No,Online Payment,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,-2.011614140622909,1.3928285625105743
96,59,0,0.5153497316553309,-0.15804636723106694,1.3901768289402885,3.5,No,Cash on Delivery,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,-0.08144915294163023,-0.15584924325483876
98,60,1,-1.4648013214652351,-1.6893944315214313,-0.015857530368140194,4.0,No,Cash on Delivery,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2.474627195768602,-1.6896623277564475
99,70,1,1.0103874949354725,1.5524405272215664,-0.7188747100223545,2.0,Yes,Cash on Delivery,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,1.5685664953357028,1.5636006295599
100,70,0,-0.9697635581850936,0.22334598085634458,-0.015857530368140194,2.0,Yes,Cash on Delivery,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,-0.21659279310158852,0.2233813980130849
101,55,0,-1.4648013214652351,-1.1808713007382161,-0.015857530368140194,1.0,Yes,Cash on Delivery,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1.72974184180171,-1.1810585577633392
102,56,0,-1.4648013214652351,0.9976880209126043,1.3901768289402885,4.0,No,Online Payment,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,-1.4614147314428179,0.9838183932207644
103,25,0,-0.47472579490495215,-1.3773461467226402,-0.015857530368140194,3.0,Yes,Cash on Delivery,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.6538617443621783,-1.3775645598061312
104,46,0,0.5153497316553309,-1.1808713007382161,0.6871596492860741,5.0,No,Online Payment,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,-0.6085617079549213,-1.1727568296495434
105,54,1,1.505425258215614,-0.5741107469627886,1.3901768289402885,3.0,No,Cash on Delivery,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,-0.8642808194908151,-0.566129592386056
106,51,1,0.5153497316553309,-1.0479618461016937,-1.4218918896765689,4.5,Yes,Online Payment,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.5400668561735331,-1.0628627305983185
107,55,0,-0.9697635581850936,0.6451890325287846,-0.015857530368140194,1.5,Yes,Online Payment,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,-0.6256808118871122,0.6452913435755497
108,46,1,-0.47472579490495215,-1.0075111425166654,-0.015857530368140194,2.0,No,Online Payment,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.4782915280068205,-1.0076709089020524
109,47,0,-0.9697635581850936,-0.6954628577178741,-0.015857530368140194,5.0,Yes,Cash on Delivery,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.674434535486059,-0.6955731409517358
110,54,0,1.505425258215614,0.2869113722042465,-0.015857530368140194,2.5,No,Online Payment,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.4319236265855739,0.28695686926222347
111,63,0,-0.9697635581850936,1.171048179134155,1.3901768289402885,3.0,Yes,Cash on Delivery,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.135639849003313,1.1547685386921047
112,39,0,-1.4648013214652351,0.6856397361138131,0.6871596492860741,2.0,Yes,Cash on Delivery,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,-1.0043259915085885,0.6809282965077674
113,62,1,-0.9697635581850936,0.5816236411808827,-0.015857530368140194,1.5,Yes,Cash on Delivery,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,-0.564037411796143,0.5817158723264113
114,70,0,-1.4648013214652351,0.6567463764102213,-0.7188747100223545,4.0,Yes,Cash on Delivery,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,-0.9620029600331969,0.6614675600192226
115,63,1,1.505425258215614,-0.9034950475837349,-0.015857530368140194,3.0,No,Cash on Delivery,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,-1.3601442653052727,-0.9036383195852801
116,52,0,-0.9697635581850936,-0.4123079326226746,1.3901768289402885,2.0,No,Online Payment,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.3998412078081048,-0.40657612327947146
117,26,1,-0.9697635581850936,-0.6839055138364374,-1.4218918896765689,2.5,No,Online Payment,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6632266445604283,-0.6936299108707286
118,60,0,0.5153497316553309,-1.2097646604418077,0.6871596492860741,4.0,Yes,Online Payment,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,-0.6234518931247882,-1.201451645843929
